asn,confidence,country,created_ts,created_by,extended_source,feed_id,id,import_session_id,import_source,ip,is_public,itype,latitude,longitude,meta,modified_ts,expiration_ts,org,owner_organization_id,rdns,retina_confidence,source_created,source_modified,source_reported_confidence,status,tags,threat_type,trusted_circle_ids,type,update_id,subtype,value
,90,,2022-03-21T13:58:48.415Z,,,4565,58551158349,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T13:58:48.415Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T12:41:05.000Z,2022-03-21T13:02:02.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032632038,SHA256,c6786952f2e8f1c8b55dd407d5cd7eb2cadaab46b694a75d49ea689848109328
,90,,2022-03-21T13:58:47.831Z,,,4565,58551158233,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T13:58:47.831Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T12:41:05.000Z,2022-03-21T13:02:02.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032631899,SHA1,0eec74ef466cab5d12402b50ea7e6527532b85b2
,90,,2022-03-21T13:58:47.333Z,,,4565,58551158135,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T13:58:47.333Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T12:41:05.000Z,2022-03-21T13:02:02.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032631798,MD5,30ad0e80e4e7f8e03d1e6419129175bd
,90,,2022-03-21T13:58:44.468Z,,,4565,58551157541,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T13:58:44.468Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T12:32:00.000Z,2022-03-21T13:01:58.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032631110,MD5,fd12f24c958d06190e2de560c4c42c26
,90,,2022-03-21T13:58:44.337Z,,,4565,58551157509,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T13:58:44.337Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T12:32:00.000Z,2022-03-21T13:01:58.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032631078,SHA1,131e025b50caf3f67471743bcfd3abd71d9f7259
,90,,2022-03-21T13:58:37.762Z,,,4565,58551155749,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T13:58:37.762Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T12:32:00.000Z,2022-03-21T13:01:58.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032629221,SHA256,688b8c5aabd5f85b6acb0a6b017bab46c21181c34821168e989803ac01c32b74
,90,,2022-03-21T13:58:22.980Z,,,4565,58551152073,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T13:58:22.980Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T12:40:36.000Z,2022-03-21T13:01:41.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032625278,SHA1,d71b55026aa4af14e705e694aade96705f2cbdc8
,90,,2022-03-21T13:58:21.912Z,,,4565,58551151799,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T13:58:21.912Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T12:40:36.000Z,2022-03-21T13:01:41.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032624954,SHA256,5198fc9b8e0b01e316c2d2b1ef37c4b783d10c005af49b888f52de62cc34d81e
,90,,2022-03-21T13:58:21.779Z,,,4565,58551151769,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T13:58:21.779Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T12:40:36.000Z,2022-03-21T13:01:41.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032624915,MD5,4cd98ebbc143f5de440d3a5f8f4cbcde
,90,,2022-03-21T13:56:26.842Z,,,4565,58551129133,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T13:56:26.842Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T12:40:55.000Z,2022-03-21T12:41:19.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032597978,SHA1,a6f8f01d6868a6bbb450ee37c5283627c6b36ecc
,90,,2022-03-21T13:56:26.686Z,,,4565,58551129103,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T13:56:26.686Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T12:40:55.000Z,2022-03-21T12:41:19.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032597944,SHA256,306e33453d43550f47b4e1b259b87d9874286cdfb6dad6924d380eb387898743
,90,,2022-03-21T13:56:26.610Z,,,4565,58551129090,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T13:56:26.610Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T12:40:55.000Z,2022-03-21T12:41:19.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032597923,MD5,a3770d12826c064e211dc5c8fab80acc
,90,,2022-03-21T13:55:40.767Z,,,4565,58551123983,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T13:56:18.327Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T12:28:25.000Z,2022-03-21T12:28:39.000Z,90,active,"[""Actor/FANCYBEAR"", ""ata_malware_collection"", ""KillChain/Delivery"", ""MaliciousConfidence/High"", ""Malware/LoJack"", ""ThreatType/Rootkit"", ""ThreatType/Targeted""]",apt,[308],md5,14032596361,SHA1,34bef64322d177de41a4706a18ff371530dbaeb5
,90,,2022-03-21T13:55:40.729Z,,,4565,58551123980,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T13:56:18.319Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T12:28:25.000Z,2022-03-21T12:28:39.000Z,90,active,"[""Actor/FANCYBEAR"", ""ata_malware_collection"", ""KillChain/Delivery"", ""MaliciousConfidence/High"", ""Malware/LoJack"", ""ThreatType/Rootkit"", ""ThreatType/Targeted""]",apt,[308],md5,14032596360,MD5,ac98b842b016868b51b453bfffe3355b
,90,,2022-03-21T13:55:40.691Z,,,4565,58551123977,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T13:56:18.334Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T12:28:25.000Z,2022-03-21T12:28:39.000Z,90,active,"[""Actor/FANCYBEAR"", ""ata_malware_collection"", ""KillChain/Delivery"", ""MaliciousConfidence/High"", ""Malware/LoJack"", ""ThreatType/Rootkit"", ""ThreatType/Targeted""]",apt,[308],md5,14032596364,SHA256,4c5476ae0a1e075c68e95b02c12276a3172e852fff6b16854ec133d10d63cd8a
,90,,2022-03-21T13:54:31.028Z,,,4565,58551119144,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T13:55:00.050Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:36:00.000Z,2022-03-21T12:09:10.000Z,90,active,"[""Actor/PRIMITIVEBEAR"", ""ata_mitre_collection"", ""KillChain/ActionOnObjectives"", ""KillChain/Delivery"", ""KillChain/Installation"", ""KillChain/Reconnaissance"", ""MaliciousConfidence/High"", ""Malware/Pteranodon"", ""Malware/Vulcanops"", ""ThreatType/DeploymentFramework"", ""ThreatType/Downloader"", ""ThreatType/Dropper"", ""ThreatType/InformationStealer"", ""ThreatType/MaliciousScript"", ""ThreatType/Modular"", ""ThreatType/Targeted""]",apt,[308],md5,14032587855,SHA1,5d02ef315ec4f164e6ac029465d6f41774819fa9
,90,,2022-03-21T13:54:31.001Z,,,4565,58551119143,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T13:55:00.057Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:36:00.000Z,2022-03-21T12:09:10.000Z,90,active,"[""Actor/PRIMITIVEBEAR"", ""ata_mitre_collection"", ""KillChain/ActionOnObjectives"", ""KillChain/Delivery"", ""KillChain/Installation"", ""KillChain/Reconnaissance"", ""MaliciousConfidence/High"", ""Malware/Pteranodon"", ""Malware/Vulcanops"", ""ThreatType/DeploymentFramework"", ""ThreatType/Downloader"", ""ThreatType/Dropper"", ""ThreatType/InformationStealer"", ""ThreatType/MaliciousScript"", ""ThreatType/Modular"", ""ThreatType/Targeted""]",apt,[308],md5,14032587858,MD5,5696608efc2ae176dfd0ebe874d24861
,90,,2022-03-21T13:54:30.950Z,,,4565,58551119141,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T13:55:00.081Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:36:00.000Z,2022-03-21T12:09:10.000Z,90,active,"[""Actor/PRIMITIVEBEAR"", ""ata_mitre_collection"", ""KillChain/ActionOnObjectives"", ""KillChain/Delivery"", ""KillChain/Installation"", ""KillChain/Reconnaissance"", ""MaliciousConfidence/High"", ""Malware/Pteranodon"", ""Malware/Vulcanops"", ""ThreatType/DeploymentFramework"", ""ThreatType/Downloader"", ""ThreatType/Dropper"", ""ThreatType/InformationStealer"", ""ThreatType/MaliciousScript"", ""ThreatType/Modular"", ""ThreatType/Targeted""]",apt,[308],md5,14032587864,SHA256,080c5f66055b2a0b3bf2cc4aed749e5f8df320a0159e0e64df19d9248461c6c1
,90,,2022-03-21T12:14:42.779Z,,,4565,58550782613,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:14:42.779Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T12:02:20.000Z,2022-03-21T12:05:24.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032135524,SHA1,b437217ad3326e2371b5064e9695f624db8b513b
,90,,2022-03-21T12:14:39.283Z,,,4565,58550782424,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:14:39.283Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T12:02:20.000Z,2022-03-21T12:05:24.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032135311,MD5,e9eba53405e439342b4be1b1c47df172
,90,,2022-03-21T12:14:38.452Z,,,4565,58550782379,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:14:38.452Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T12:02:20.000Z,2022-03-21T12:05:24.000Z,90,active,"[""Actor/FANCYBEAR"", ""MaliciousConfidence/High"", ""Malware/X-Agent"", ""MitreATTCK/Execution/ExecutionThroughAPI"", ""ThreatType/Criminal"", ""ThreatType/Targeted"", ""ThreatType/TargetedCrimeware""]",apt,[308],md5,14032135255,SHA256,48bc6c7834822c7fa0bf68ad81d7dbadffe927f76285766a83533baef27aea23
,90,,2022-03-21T12:11:29.071Z,,,4565,58550766799,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:12:14.036Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:41:20.000Z,2022-03-21T11:44:42.000Z,90,active,"[""Actor/PRIMITIVEBEAR"", ""ata_mitre_collection"", ""KillChain/ActionOnObjectives"", ""KillChain/Delivery"", ""KillChain/Installation"", ""KillChain/Reconnaissance"", ""MaliciousConfidence/High"", ""Malware/Pteranodon"", ""Malware/Vulcanops"", ""ThreatType/DeploymentFramework"", ""ThreatType/Downloader"", ""ThreatType/Dropper"", ""ThreatType/InformationStealer"", ""ThreatType/MaliciousScript"", ""ThreatType/Modular"", ""ThreatType/Targeted""]",apt,[308],md5,14032113444,SHA1,f430bc5a8ef6addd34087f6af995021b32f8fbf9
,90,,2022-03-21T12:11:28.959Z,,,4565,58550766795,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:12:14.137Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:41:20.000Z,2022-03-21T11:44:42.000Z,90,active,"[""Actor/PRIMITIVEBEAR"", ""ata_mitre_collection"", ""KillChain/ActionOnObjectives"", ""KillChain/Delivery"", ""KillChain/Installation"", ""KillChain/Reconnaissance"", ""MaliciousConfidence/High"", ""Malware/Pteranodon"", ""Malware/Vulcanops"", ""ThreatType/DeploymentFramework"", ""ThreatType/Downloader"", ""ThreatType/Dropper"", ""ThreatType/InformationStealer"", ""ThreatType/MaliciousScript"", ""ThreatType/Modular"", ""ThreatType/Targeted""]",apt,[308],md5,14032113467,MD5,fde702949e74ddb47741717096ed9ef1
,90,,2022-03-21T12:11:28.624Z,,,4565,58550766784,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:12:14.019Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:41:20.000Z,2022-03-21T11:44:42.000Z,90,active,"[""Actor/PRIMITIVEBEAR"", ""ata_mitre_collection"", ""KillChain/ActionOnObjectives"", ""KillChain/Delivery"", ""KillChain/Installation"", ""KillChain/Reconnaissance"", ""MaliciousConfidence/High"", ""Malware/Pteranodon"", ""Malware/Vulcanops"", ""ThreatType/DeploymentFramework"", ""ThreatType/Downloader"", ""ThreatType/Dropper"", ""ThreatType/InformationStealer"", ""ThreatType/MaliciousScript"", ""ThreatType/Modular"", ""ThreatType/Targeted""]",apt,[308],md5,14032113439,SHA1,124376d06f5e10de61b53eccabdddeccb2012658
,90,,2022-03-21T12:11:28.587Z,,,4565,58550766783,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:12:14.123Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:41:20.000Z,2022-03-21T11:44:42.000Z,90,active,"[""Actor/PRIMITIVEBEAR"", ""ata_mitre_collection"", ""KillChain/ActionOnObjectives"", ""KillChain/Delivery"", ""KillChain/Installation"", ""KillChain/Reconnaissance"", ""MaliciousConfidence/High"", ""Malware/Pteranodon"", ""Malware/Vulcanops"", ""ThreatType/DeploymentFramework"", ""ThreatType/Downloader"", ""ThreatType/Dropper"", ""ThreatType/InformationStealer"", ""ThreatType/MaliciousScript"", ""ThreatType/Modular"", ""ThreatType/Targeted""]",apt,[308],md5,14032113464,SHA256,30c71459e0ddda31b02f8d1dd7d9d84891e58570960222e0f419cd2b2a626300
,90,,2022-03-21T12:11:28.549Z,,,4565,58550766782,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:12:14.063Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:41:20.000Z,2022-03-21T11:44:42.000Z,90,active,"[""Actor/PRIMITIVEBEAR"", ""ata_mitre_collection"", ""KillChain/ActionOnObjectives"", ""KillChain/Delivery"", ""KillChain/Installation"", ""KillChain/Reconnaissance"", ""MaliciousConfidence/High"", ""Malware/Pteranodon"", ""Malware/Vulcanops"", ""ThreatType/DeploymentFramework"", ""ThreatType/Downloader"", ""ThreatType/Dropper"", ""ThreatType/InformationStealer"", ""ThreatType/MaliciousScript"", ""ThreatType/Modular"", ""ThreatType/Targeted""]",apt,[308],md5,14032113450,MD5,16f3d0e61620384f8469dd31d77872fe
,90,,2022-03-21T12:11:28.413Z,,,4565,58550766778,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:12:14.090Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:41:20.000Z,2022-03-21T11:44:42.000Z,90,active,"[""Actor/PRIMITIVEBEAR"", ""ata_mitre_collection"", ""KillChain/ActionOnObjectives"", ""KillChain/Delivery"", ""KillChain/Installation"", ""KillChain/Reconnaissance"", ""MaliciousConfidence/High"", ""Malware/Pteranodon"", ""Malware/Vulcanops"", ""ThreatType/DeploymentFramework"", ""ThreatType/Downloader"", ""ThreatType/Dropper"", ""ThreatType/InformationStealer"", ""ThreatType/MaliciousScript"", ""ThreatType/Modular"", ""ThreatType/Targeted""]",apt,[308],md5,14032113455,SHA256,e4354548d35d544fd2f552bfe9603121c670430ef6fdca3dc6801a0ce8966e06
,90,,2022-03-21T12:11:20.063Z,,,4565,58550766467,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:12:14.012Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:36:00.000Z,2022-03-21T11:41:15.000Z,90,active,"[""Actor/PRIMITIVEBEAR"", ""ata_mitre_collection"", ""KillChain/ActionOnObjectives"", ""KillChain/Delivery"", ""KillChain/Installation"", ""KillChain/Reconnaissance"", ""MaliciousConfidence/High"", ""Malware/Pteranodon"", ""Malware/Vulcanops"", ""ThreatType/DeploymentFramework"", ""ThreatType/Downloader"", ""ThreatType/Dropper"", ""ThreatType/InformationStealer"", ""ThreatType/MaliciousScript"", ""ThreatType/Modular"", ""ThreatType/Targeted""]",apt,[308],md5,14032113438,SHA256,1b85d71c89b911c58a0fddea945054d44931d4cf15165c250f0e73900d002b7b
,90,,2022-03-21T12:11:19.805Z,,,4565,58550766457,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:12:14.027Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:36:00.000Z,2022-03-21T11:41:15.000Z,90,active,"[""Actor/PRIMITIVEBEAR"", ""ata_mitre_collection"", ""KillChain/ActionOnObjectives"", ""KillChain/Delivery"", ""KillChain/Installation"", ""KillChain/Reconnaissance"", ""MaliciousConfidence/High"", ""Malware/Pteranodon"", ""Malware/Vulcanops"", ""ThreatType/DeploymentFramework"", ""ThreatType/Downloader"", ""ThreatType/Dropper"", ""ThreatType/InformationStealer"", ""ThreatType/MaliciousScript"", ""ThreatType/Modular"", ""ThreatType/Targeted""]",apt,[308],md5,14032113442,MD5,6b95de7f202203078060451d20ae50ce
,90,,2022-03-21T12:11:19.717Z,,,4565,58550766454,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:12:14.164Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:36:00.000Z,2022-03-21T11:41:15.000Z,90,active,"[""Actor/PRIMITIVEBEAR"", ""ata_mitre_collection"", ""KillChain/ActionOnObjectives"", ""KillChain/Delivery"", ""KillChain/Installation"", ""KillChain/Reconnaissance"", ""MaliciousConfidence/High"", ""Malware/Pteranodon"", ""Malware/Vulcanops"", ""ThreatType/DeploymentFramework"", ""ThreatType/Downloader"", ""ThreatType/Dropper"", ""ThreatType/InformationStealer"", ""ThreatType/MaliciousScript"", ""ThreatType/Modular"", ""ThreatType/Targeted""]",apt,[308],md5,14032113474,SHA1,6fb3609ed639321ccf79f1f8e04d0863ceb80b53
,90,,2022-03-21T12:10:47.132Z,,,4565,58550765790,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:11:30.836Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:34:40.000Z,2022-03-21T11:35:40.000Z,90,active,"[""Actor/PRIMITIVEBEAR"", ""ata_mitre_collection"", ""KillChain/ActionOnObjectives"", ""KillChain/Delivery"", ""KillChain/Installation"", ""KillChain/Reconnaissance"", ""MaliciousConfidence/High"", ""Malware/Pteranodon"", ""Malware/Vulcanops"", ""ThreatType/DeploymentFramework"", ""ThreatType/Downloader"", ""ThreatType/Dropper"", ""ThreatType/InformationStealer"", ""ThreatType/MaliciousScript"", ""ThreatType/Modular"", ""ThreatType/Targeted""]",apt,[308],md5,14032108359,SHA1,dab2e1e14c0784cea7540036ec3801f6862fc71f
,90,,2022-03-21T12:10:46.969Z,,,4565,58550765785,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:11:30.922Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:34:40.000Z,2022-03-21T11:35:40.000Z,90,active,"[""Actor/PRIMITIVEBEAR"", ""ata_mitre_collection"", ""KillChain/ActionOnObjectives"", ""KillChain/Delivery"", ""KillChain/Installation"", ""KillChain/Reconnaissance"", ""MaliciousConfidence/High"", ""Malware/Pteranodon"", ""Malware/Vulcanops"", ""ThreatType/DeploymentFramework"", ""ThreatType/Downloader"", ""ThreatType/Dropper"", ""ThreatType/InformationStealer"", ""ThreatType/MaliciousScript"", ""ThreatType/Modular"", ""ThreatType/Targeted""]",apt,[308],md5,14032108376,MD5,9fab48540492eb13a1bf6c9eed25b4ef
,90,,2022-03-21T12:10:46.832Z,,,4565,58550765780,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:11:30.889Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:34:40.000Z,2022-03-21T11:35:40.000Z,90,active,"[""Actor/PRIMITIVEBEAR"", ""ata_mitre_collection"", ""KillChain/ActionOnObjectives"", ""KillChain/Delivery"", ""KillChain/Installation"", ""KillChain/Reconnaissance"", ""MaliciousConfidence/High"", ""Malware/Pteranodon"", ""Malware/Vulcanops"", ""ThreatType/DeploymentFramework"", ""ThreatType/Downloader"", ""ThreatType/Dropper"", ""ThreatType/InformationStealer"", ""ThreatType/MaliciousScript"", ""ThreatType/Modular"", ""ThreatType/Targeted""]",apt,[308],md5,14032108369,SHA256,77fe65afc496a503a5b51bfc7e31d657a753858a32ff5043afcce278e208efca
,90,,2022-03-21T12:10:46.667Z,,,4565,58550765779,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:11:30.849Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:34:40.000Z,2022-03-21T11:35:40.000Z,90,active,"[""Actor/PRIMITIVEBEAR"", ""ata_mitre_collection"", ""KillChain/ActionOnObjectives"", ""KillChain/Delivery"", ""KillChain/Installation"", ""KillChain/Reconnaissance"", ""MaliciousConfidence/High"", ""Malware/Pteranodon"", ""Malware/Vulcanops"", ""ThreatType/DeploymentFramework"", ""ThreatType/Downloader"", ""ThreatType/Dropper"", ""ThreatType/InformationStealer"", ""ThreatType/MaliciousScript"", ""ThreatType/Modular"", ""ThreatType/Targeted""]",apt,[308],md5,14032108362,SHA256,f17ab34ca1e2ea00620a41df96b0d853abab49c538f9b9f03a9e1837c239c89b
,90,,2022-03-21T12:10:46.614Z,,,4565,58550765778,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:11:30.856Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:34:40.000Z,2022-03-21T11:35:40.000Z,90,active,"[""Actor/PRIMITIVEBEAR"", ""ata_mitre_collection"", ""KillChain/ActionOnObjectives"", ""KillChain/Delivery"", ""KillChain/Installation"", ""KillChain/Reconnaissance"", ""MaliciousConfidence/High"", ""Malware/Pteranodon"", ""Malware/Vulcanops"", ""ThreatType/DeploymentFramework"", ""ThreatType/Downloader"", ""ThreatType/Dropper"", ""ThreatType/InformationStealer"", ""ThreatType/MaliciousScript"", ""ThreatType/Modular"", ""ThreatType/Targeted""]",apt,[308],md5,14032108363,MD5,883ff7876743dba5e8047f5e849798b4
,90,,2022-03-21T12:10:46.585Z,,,4565,58550765777,,,,False,apt_md5,,,"{""detail2"": ""imported by user 4508"", ""severity"": ""very-high""}",2022-03-21T12:11:30.915Z,9999-12-31T00:00:00.000Z,,760,,-1,2022-03-21T11:34:40.000Z,2022-03-21T11:35:40.000Z,90,active,"[""Actor/PRIMITIVEBEAR"", ""ata_mitre_collection"", ""KillChain/ActionOnObjectives"", ""KillChain/Delivery"", ""KillChain/Installation"", ""KillChain/Reconnaissance"", ""MaliciousConfidence/High"", ""Malware/Pteranodon"", ""Malware/Vulcanops"", ""ThreatType/DeploymentFramework"", ""ThreatType/Downloader"", ""ThreatType/Dropper"", ""ThreatType/InformationStealer"", ""ThreatType/MaliciousScript"", ""ThreatType/Modular"", ""ThreatType/Targeted""]",apt,[308],md5,14032108374,SHA1,7f61eb175ea6907e0dd142fb21c8a02c9c6583d8
